names,lUnknown,rUnknown,lG_and_S_frontomargin,rG_and_S_frontomargin,lG_and_S_occipital_inf,rG_and_S_occipital_inf,lG_and_S_paracentral,rG_and_S_paracentral,lG_and_S_subcentral,rG_and_S_subcentral,lG_and_S_transv_frontopol,rG_and_S_transv_frontopol,lG_and_S_cingul-Ant,rG_and_S_cingul-Ant,lG_and_S_cingul-Mid-Ant,rG_and_S_cingul-Mid-Ant,lG_and_S_cingul-Mid-Post,rG_and_S_cingul-Mid-Post,lG_cingul-Post-dorsal,rG_cingul-Post-dorsal,lG_cingul-Post-ventral,rG_cingul-Post-ventral,lG_cuneus,rG_cuneus,lG_front_inf-Opercular,rG_front_inf-Opercular,lG_front_inf-Orbital,rG_front_inf-Orbital,lG_front_inf-Triangul,rG_front_inf-Triangul,lG_front_middle,rG_front_middle,lG_front_sup,rG_front_sup,lG_Ins_lg_and_S_cent_ins,rG_Ins_lg_and_S_cent_ins,lG_insular_short,rG_insular_short,lG_occipital_middle,rG_occipital_middle,lG_occipital_sup,rG_occipital_sup,lG_oc-temp_lat-fusifor,rG_oc-temp_lat-fusifor,lG_oc-temp_med-Lingual,rG_oc-temp_med-Lingual,lG_oc-temp_med-Parahip,rG_oc-temp_med-Parahip,lG_orbital,rG_orbital,lG_pariet_inf-Angular,rG_pariet_inf-Angular,lG_pariet_inf-Supramar,rG_pariet_inf-Supramar,lG_parietal_sup,rG_parietal_sup,lG_postcentral,rG_postcentral,lG_precentral,rG_precentral,lG_precuneus,rG_precuneus,lG_rectus,rG_rectus,lG_subcallosal,rG_subcallosal,lG_temp_sup-G_T_transv,rG_temp_sup-G_T_transv,lG_temp_sup-Lateral,rG_temp_sup-Lateral,lG_temp_sup-Plan_polar,rG_temp_sup-Plan_polar,lG_temp_sup-Plan_tempo,rG_temp_sup-Plan_tempo,lG_temporal_inf,rG_temporal_inf,lG_temporal_middle,rG_temporal_middle,lLat_Fis-ant-Horizont,rLat_Fis-ant-Horizont,lLat_Fis-ant-Vertical,rLat_Fis-ant-Vertical,lLat_Fis-post,rLat_Fis-post,lMedial_wall,rMedial_wall,lPole_occipital,rPole_occipital,lPole_temporal,rPole_temporal,lS_calcarine,rS_calcarine,lS_central,rS_central,lS_cingul-Marginalis,rS_cingul-Marginalis,lS_circular_insula_ant,rS_circular_insula_ant,lS_circular_insula_inf,rS_circular_insula_inf,lS_circular_insula_sup,rS_circular_insula_sup,lS_collat_transv_ant,rS_collat_transv_ant,lS_collat_transv_post,rS_collat_transv_post,lS_front_inf,rS_front_inf,lS_front_middle,rS_front_middle,lS_front_sup,rS_front_sup,lS_interm_prim-Jensen,rS_interm_prim-Jensen,lS_intrapariet_and_P_trans,rS_intrapariet_and_P_trans,lS_oc_middle_and_Lunatus,rS_oc_middle_and_Lunatus,lS_oc_sup_and_transversal,rS_oc_sup_and_transversal,lS_occipital_ant,rS_occipital_ant,lS_oc-temp_lat,rS_oc-temp_lat,lS_oc-temp_med_and_Lingual,rS_oc-temp_med_and_Lingual,lS_orbital_lateral,rS_orbital_lateral,lS_orbital_med-olfact,rS_orbital_med-olfact,lS_orbital-H_Shaped,rS_orbital-H_Shaped,lS_parieto_occipital,rS_parieto_occipital,lS_pericallosal,rS_pericallosal,lS_postcentral,rS_postcentral,lS_precentral-inf-part,rS_precentral-inf-part,lS_precentral-sup-part,rS_precentral-sup-part,lS_suborbital,rS_suborbital,lS_subparietal,rS_subparietal,lS_temporal_inf,rS_temporal_inf,lS_temporal_sup,rS_temporal_sup,lS_temporal_transverse,rS_temporal_transverse
G4_F_10_T1,21.1706,21.5418,31.7923,32.7997,27.4386,29.2303,24.5158,26.5038,28.8507,33.0106,31.1222,32.5561,30.4282,31.2778,28.7296,27.9897,26.8942,26.1952,29.2986,28.7521,24.5550,22.9472,31.0198,29.6822,29.3797,29.5437,27.9412,29.3064,31.8274,32.1623,29.0229,31.4258,28.0011,28.4992,20.6880,20.8012,24.0680,24.4821,32.0871,32.2712,30.4046,28.8489,28.1766,27.6297,29.3600,29.2009,22.5590,22.0753,28.9734,29.7399,30.6045,29.6464,27.7951,27.4747,28.1346,28.7224,26.3196,26.5386,24.9761,26.2528,28.5494,29.7489,29.7070,29.0374,26.8135,27.7950,26.3585,21.2310,28.5673,28.1985,21.9218,23.6425,27.1013,27.8415,27.0186,27.6290,27.5938,29.4571,29.4553,29.4441,32.1416,36.9057,28.5272,27.8656,NaN,NaN,31.3865,30.9708,28.4785,28.3110,31.7112,30.6125,29.4696,26.7396,27.5272,30.2955,28.7237,29.8192,25.1375,23.6693,28.2060,29.1785,26.5135,27.4691,29.5351,30.3938,30.0311,31.0131,31.7493,31.3396,27.2438,29.0168,25.1311,30.6615,23.8214,28.7701,33.1532,34.5522,29.9290,30.6799,32.7681,33.2607,29.5396,30.7660,26.6824,27.7488,32.6142,31.7863,28.7471,25.9853,31.4886,33.6640,32.4516,31.1317,27.2305,26.9385,29.3574,28.8790,26.5432,33.3323,26.9711,29.9648,26.0397,31.2999,29.5932,31.6070,26.6326,34.2591,30.6075,28.9469,32.8380,34.8887
G4_F_11_T1,21.8769,21.6946,29.7486,32.4082,29.1321,30.3408,27.7541,26.8407,29.0895,30.4093,31.8733,29.9018,30.4148,31.1820,31.0137,29.2268,28.4884,28.7391,27.7278,28.4642,29.0800,25.4948,29.0310,28.7392,31.5627,30.0188,30.0859,29.4695,31.9551,28.7598,29.9669,30.4049,29.1109,28.0984,22.0901,23.5652,22.8141,22.4349,33.1724,32.9038,32.1843,29.7499,25.6940,24.3435,28.9118,28.4122,24.9436,24.5869,28.6388,26.9928,31.2910,31.4857,31.1053,29.2420,26.6668,29.2105,26.7465,26.4943,25.9048,27.4326,31.9396,28.9765,31.0799,26.1309,32.1565,23.7115,18.2159,25.9032,29.4094,26.9000,21.3213,23.0602,23.7164,25.8569,25.8508,28.0821,28.0393,28.6647,29.2255,30.3998,30.2098,30.0032,30.3418,29.9220,NaN,NaN,31.9699,30.2942,27.3395,27.1770,30.4388,27.6457,28.9064,28.6126,27.3706,25.2764,28.5330,29.3090,24.2818,25.7699,29.9379,28.6672,28.2436,27.0007,32.6016,29.5796,31.1527,32.1676,31.7016,31.6333,30.0316,26.8714,27.1848,32.1627,28.8085,29.7432,36.8864,32.9597,33.4064,30.6815,33.6387,33.6196,28.5054,33.5007,26.8927,26.1256,31.3197,27.7458,30.0419,26.1758,32.7369,32.3747,30.6153,30.1535,27.1778,25.8165,30.2732,28.0161,33.0064,30.0365,28.5701,27.5451,25.1126,32.5258,30.8067,30.4475,33.3956,31.7441,31.6102,29.9319,36.1557,25.6517
G4_F_12_T1,23.0661,21.5057,29.0492,31.4039,29.0379,30.0492,27.9749,29.5122,30.6801,28.4645,30.7918,28.6183,30.5292,29.6216,30.4025,30.2862,26.4963,29.0254,23.0859,28.5255,24.9428,25.0977,29.4398,30.4361,27.3973,28.5202,28.7626,30.3335,31.3948,32.1813,27.4759,29.4262,29.1140,29.3761,21.2866,23.3594,26.7136,26.2861,30.1947,29.2387,26.8124,28.0416,28.5434,28.9368,31.5113,30.9882,20.3503,25.1684,27.3678,28.1650,32.4418,28.7316,24.3566,28.9985,26.8470,25.1062,24.5192,26.6972,25.2938,24.3524,28.9583,28.1170,25.6604,26.5075,28.6691,27.4614,27.1802,24.6170,28.1400,29.7965,20.1592,28.6567,26.8966,26.8873,28.4334,27.7947,27.9518,28.1101,28.7391,34.1951,25.6219,31.4216,30.1795,28.8587,NaN,NaN,31.6224,30.1664,27.4371,27.8115,29.9856,29.7355,26.2180,27.0581,28.6843,26.1355,30.5416,29.7882,24.0688,25.4261,30.6078,29.9441,30.2084,28.1428,32.4997,29.1013,29.4473,30.7773,29.5852,30.2296,30.3108,27.8612,31.1243,30.0856,29.8555,30.8870,26.4729,32.0422,31.7619,33.1778,30.2439,28.9189,32.5585,31.7525,28.4725,30.5439,28.9210,34.4851,33.6750,28.6137,29.9177,29.7462,32.9858,28.6393,27.2291,28.5632,25.1058,27.0529,29.5528,29.9056,29.7970,27.7261,33.2720,32.1371,33.5225,32.8483,28.4476,30.7747,30.3157,29.0745,28.8284,28.1593
G4_F_13_T1,22.4473,21.7513,28.7436,31.7588,30.1439,31.7397,30.9661,29.5593,30.6994,29.8955,31.8836,31.6488,29.0586,31.2923,32.5424,28.8035,30.1777,30.0684,23.0100,26.5603,25.7264,25.9037,29.6873,29.0710,31.1017,30.0651,31.9534,30.7285,30.5329,30.5076,29.6736,29.4724,29.5232,28.6110,25.4125,24.5895,25.1451,26.8791,32.8524,31.8072,30.5585,28.6537,26.3800,28.5544,28.7709,29.8299,23.8374,24.0524,28.8997,29.7683,30.5614,28.5476,29.8067,29.9350,28.8241,28.5870,29.2246,28.7226,28.7298,27.4317,30.4432,31.5893,30.5340,27.9180,28.1253,24.5454,21.3561,23.4803,29.0531,29.5122,25.5133,25.4115,21.0736,25.4781,28.4286,27.3880,28.6881,30.0021,37.2257,28.9143,31.5180,32.2939,29.9015,31.2246,NaN,NaN,31.2845,30.5328,26.8746,29.0663,29.9957,31.3826,31.4617,30.7075,31.1864,32.6198,30.2086,24.9400,25.5771,25.4514,30.2284,29.6595,29.2345,31.1563,34.8005,33.4312,30.3459,32.3652,33.6596,31.0775,28.8421,29.9727,30.7090,36.8695,29.2366,29.6438,33.9627,33.6943,32.4182,31.2628,29.5209,34.2395,29.4017,29.3152,26.4729,26.9084,30.8149,33.2832,28.9024,30.0868,32.3127,33.2155,30.9911,29.7785,27.2284,28.5409,26.3312,29.0629,29.4358,28.3940,28.3997,27.4072,31.7598,28.9753,32.1484,33.2123,27.4656,27.8750,28.3882,30.6281,31.1252,23.3308
G4_F_15_T1,23.1991,21.7642,31.9184,32.8591,31.1716,29.5096,27.6691,28.4844,28.2112,27.9390,30.3761,31.4545,29.9477,30.9973,28.2573,29.2717,31.5216,30.2956,26.9443,26.5066,26.2668,28.2009,30.8272,32.4680,28.0889,28.3936,31.2720,32.1547,30.0947,29.9233,30.7002,29.2608,29.3568,28.9765,22.4072,19.9352,25.9437,26.8260,32.2748,33.7211,30.6819,31.9642,28.5035,30.7415,30.2884,29.8862,21.9520,23.4086,28.0352,27.1295,28.4597,29.2772,29.8949,29.7183,28.2967,28.8157,26.1941,27.3821,25.5832,26.1272,32.1029,30.5433,26.3165,27.9407,32.2535,21.8836,27.6610,28.5399,26.6996,26.2243,22.8117,23.5265,24.8937,25.2719,25.8148,26.7033,27.1918,29.1893,31.4109,30.8714,29.2714,27.3785,29.6142,28.5628,NaN,NaN,31.5650,32.7243,26.3164,27.8673,30.7857,30.4875,29.5984,28.8102,24.3510,31.2101,26.3483,27.2727,25.8163,24.4216,28.3573,27.8426,27.0416,26.5799,34.2260,33.4152,32.5716,31.1138,30.4525,31.8841,29.3630,29.8213,33.3645,34.7347,29.8997,29.9508,34.9251,33.2036,31.7806,33.3676,29.5977,34.1937,33.6301,30.8161,32.1556,30.5826,32.5270,34.7540,33.5609,28.5205,32.4317,33.6240,31.7493,31.4194,27.1011,25.2720,27.6914,28.4022,30.6561,29.7208,28.1129,27.5416,27.8845,28.4068,31.9969,31.6916,33.4615,32.8610,28.6970,29.9931,31.3369,27.9332
G4_F_16_T1,22.3876,22.4924,30.6927,30.7986,27.9747,28.4687,26.5104,24.8552,26.1638,27.0622,32.5517,30.4421,29.1180,28.2126,28.5013,28.8008,24.2986,27.4760,24.7244,25.2764,23.9604,23.6706,30.3678,28.3424,27.2135,24.9351,28.8937,32.8163,29.3071,28.8615,26.8167,27.9013,27.2093,26.1012,21.3924,20.9365,21.7033,24.0120,30.6986,31.3373,29.6573,29.4429,25.6239,20.5883,28.7167,27.3892,21.3126,22.7284,26.9527,27.0612,28.1625,26.9392,27.5473,27.2534,27.5603,27.7123,25.4921,24.4733,25.8260,25.6397,26.5408,26.1519,25.8090,27.9056,31.3023,20.9317,24.4166,14.4830,26.7382,26.1518,22.1302,20.2334,25.3858,25.7618,26.4247,26.0437,26.9621,26.7502,33.8350,32.6879,26.4280,31.8670,29.6711,30.8572,NaN,NaN,29.6943,30.9551,25.5048,27.2668,27.4539,29.9569,26.5749,24.8580,21.2375,27.8378,27.2332,29.2868,21.3526,20.8682,25.8756,26.3615,28.8953,27.5026,32.4898,33.8693,28.4099,29.1196,29.4258,28.7651,26.4585,26.6129,32.5919,29.2118,26.7506,26.0185,30.2231,30.4140,30.9788,27.3073,29.8837,26.6373,25.7803,30.5566,26.1721,23.9969,29.4122,29.7491,31.7425,24.9080,29.7811,28.9676,29.9081,26.9451,28.2527,26.1667,27.2005,26.7651,28.8944,28.6338,26.7757,26.0227,31.9767,26.1804,31.5988,29.3328,30.3450,30.0341,28.1208,28.8499,25.7031,21.0069
G4_F_17_T1,21.9987,21.6610,33.5821,33.9294,29.0513,31.8075,27.1735,24.3725,28.3699,29.9974,30.5660,30.9628,31.0767,29.8153,30.6603,31.1396,22.8315,25.9668,28.8821,26.5755,25.3041,23.9384,30.9551,29.5746,28.0917,32.6571,31.6942,34.3861,32.9190,33.2173,29.2922,30.6649,27.1020,27.1891,24.5717,25.6740,24.2448,27.4429,32.7298,31.6278,29.7340,29.9605,29.6811,25.9251,29.0041,28.5113,22.7838,23.0344,28.6529,29.0584,29.1266,27.7958,28.5447,28.5135,26.9285,25.0716,26.0219,24.7275,24.2371,24.9377,29.8499,27.8640,27.3403,30.8617,25.9098,22.8024,19.8526,21.2377,28.4225,29.1660,22.6157,21.7572,23.7081,21.3892,27.7972,27.9948,30.1636,30.4078,35.4651,28.6694,30.6417,32.9177,26.3294,28.6944,NaN,NaN,29.1494,31.1628,28.2877,25.6972,29.3191,30.5202,26.9821,26.7318,23.3418,26.7491,29.2617,32.1796,24.3654,22.8034,28.6640,29.2683,30.3286,26.2212,24.4513,30.3168,32.6877,31.0299,31.8116,30.5163,27.5838,26.7293,33.2194,30.1587,26.7419,27.2396,32.7131,31.6885,34.1215,28.5912,26.8434,30.3684,28.4076,29.3374,26.9873,27.6443,31.9963,32.1500,34.7503,29.2087,33.6388,32.7857,28.3441,30.5030,27.8211,29.7452,28.2585,22.5776,30.9264,28.3177,28.6672,26.0809,30.0646,35.8163,33.4933,30.9505,30.1534,32.2523,28.7774,28.9016,22.6847,28.0227
G4_F_18_T1,22.2516,22.7393,29.8465,30.4832,30.4691,28.5206,28.3208,24.5781,28.8187,29.9065,31.7093,30.5454,28.5116,29.6563,31.5039,28.2503,31.1920,26.3387,23.8770,27.5179,27.5235,23.1347,30.1512,29.3234,29.0784,27.6090,29.5398,31.7385,28.8275,29.5882,28.1884,28.1912,27.2106,27.4200,23.9702,21.1965,23.9013,26.9091,29.2494,28.9290,31.8319,27.8681,27.6280,27.4873,29.5434,28.2998,23.1625,23.9818,27.7916,27.3702,28.0799,29.0648,30.4845,28.9518,28.4963,26.0998,27.6248,27.5612,24.9409,22.8297,28.8341,30.1773,28.9653,26.5222,25.3452,27.5686,25.5271,17.8335,26.2055,25.9532,23.1682,27.0164,24.3977,24.8304,26.7795,26.4399,28.1608,28.1995,30.0267,23.5381,29.8712,26.7128,29.7725,30.2373,NaN,NaN,31.1673,28.8082,26.5584,29.0163,29.1438,29.5115,26.1368,24.5347,27.1888,28.0885,29.2722,28.4475,25.2383,22.9272,28.7009,28.7593,27.3769,30.2868,32.1830,28.9981,29.4569,29.3436,30.3031,30.5908,28.7151,27.3419,23.9679,28.0075,27.1338,27.6727,31.4352,27.9482,30.1142,28.5726,28.2268,29.9566,30.5806,30.3715,29.2433,27.3712,31.0169,30.0877,27.3772,27.8996,29.5824,30.6368,30.4541,31.7918,24.2344,25.8210,27.4257,28.2766,30.7773,28.7643,28.0165,28.2642,29.9801,27.5599,32.9792,32.1790,29.0654,29.1520,28.9429,28.2872,34.7248,30.7361
G4_F_19_T1,22.5109,21.2715,31.0789,34.3257,31.2551,30.2791,27.2921,28.4090,26.6065,29.9017,32.4053,31.1848,30.0979,29.9788,31.9169,29.8955,29.9072,29.7703,27.9802,30.3604,20.8769,23.2074,30.6970,31.1109,29.1973,28.5965,31.4930,32.7335,30.8900,28.8444,29.4504,28.9942,28.9494,27.2410,22.9313,23.1734,24.8314,24.7603,32.9246,31.4530,31.5904,30.2177,24.9301,29.0875,30.8042,27.9438,21.3670,22.7617,29.6461,28.6878,32.2384,31.9384,30.9194,31.7638,27.9292,28.0103,28.5077,27.3472,27.3808,25.3756,30.2721,30.1578,26.6690,24.8379,36.2797,28.2346,23.3089,19.2855,29.9691,27.4547,20.8984,24.7255,31.2635,28.5705,28.0286,27.9242,27.9449,29.0429,28.5840,27.0366,33.0226,28.6050,27.3256,31.6061,NaN,NaN,30.2100,30.6405,25.5937,27.6211,30.6092,28.9263,28.1308,29.1784,25.9094,27.4449,28.9307,28.7924,21.6014,21.6437,29.2472,29.9607,28.9399,30.0950,31.3036,29.4820,29.7746,27.6105,30.4579,30.7231,28.0298,27.5392,31.2360,31.3530,28.0999,27.4044,34.7012,30.8819,32.3748,31.2293,33.0592,33.0899,26.4469,31.2009,28.6191,28.1893,29.3556,28.8035,30.4018,30.0460,31.6040,30.1079,31.5178,32.8389,29.7399,30.4504,29.6212,25.0499,30.7708,27.8295,28.8170,26.7182,22.0789,35.1577,31.9254,34.0305,27.7125,31.9761,28.9688,30.0038,23.9223,30.2536
G4_F_20_T1,22.3496,22.3501,32.4121,33.2488,28.3206,29.4524,26.9628,25.9431,28.1587,28.6014,33.5060,30.5629,30.8945,30.2410,31.5569,27.0191,31.0174,28.1743,27.5300,28.6878,27.4524,26.5078,30.0404,31.3582,28.1901,28.5619,25.7977,33.6102,31.5319,31.4113,29.0449,28.3106,28.0155,28.7210,20.9868,19.7111,21.7133,25.1265,32.4648,31.6190,29.1169,30.5838,27.7521,25.9591,30.1337,30.8436,22.2034,25.3514,27.9616,29.9184,28.1385,27.8314,27.2973,28.4176,29.4158,27.6371,23.9931,26.5977,26.0576,24.5063,30.5085,29.8086,28.0925,27.9624,32.0992,22.2745,25.5056,17.8296,26.6074,28.0522,19.9506,23.7648,17.3697,27.2926,26.6822,28.2248,27.9253,29.8875,28.9609,24.7303,27.4901,30.6828,28.3052,28.1693,NaN,NaN,30.0828,31.4796,27.5299,25.7073,28.9298,28.6480,26.7837,26.6140,25.0716,24.7795,27.2923,29.1557,24.4938,23.2344,28.6984,29.2729,28.5991,27.6737,32.9449,30.7319,30.1745,31.7957,29.1508,29.5625,28.5839,27.7236,24.1136,27.9042,31.6524,30.2682,29.5049,29.0315,32.0378,31.3793,33.0035,28.8262,30.2235,30.6401,27.2059,26.9875,25.9657,29.3797,36.2131,27.7369,32.1662,31.8182,30.2059,30.1300,29.5247,31.1729,27.8315,28.2522,27.2708,29.2484,27.9507,26.4492,31.0384,33.4667,30.0070,29.5562,27.5531,30.1159,29.2538,28.8451,31.4500,30.0665
G4_M_01_T1,21.8021,22.4198,32.8240,32.7710,27.0679,27.3410,27.1883,27.6922,26.6728,33.1718,32.5235,31.0785,27.9284,29.4417,28.4017,27.8598,26.8362,26.0627,28.4206,26.3357,22.6514,23.6873,31.5680,30.9615,30.3152,31.2019,33.6451,32.0454,31.5851,30.4179,30.7188,29.6228,28.3915,28.1769,25.6347,24.7652,26.1462,26.9717,31.2294,30.9119,30.6455,28.4515,26.5386,26.8206,29.7442,28.4149,22.6434,23.2104,27.2031,27.2402,29.1175,31.4783,29.9927,28.4306,29.2492,27.1126,27.0697,26.0258,25.9335,26.6856,28.2634,27.0705,27.1485,25.8707,23.5154,28.7253,20.3086,22.7721,26.9852,27.8602,23.8194,22.6115,27.7607,25.7522,28.0325,26.7210,27.5698,27.5384,27.3564,25.7025,29.2034,30.1821,28.7603,29.1903,NaN,NaN,28.2757,30.4511,24.7460,28.0309,29.8797,28.8179,29.0715,27.9908,27.1996,27.2183,29.7836,30.3882,24.0384,24.5589,28.5832,27.5340,27.3494,20.8031,34.3253,29.9276,32.7177,30.4603,31.7009,31.5861,29.0026,30.4804,31.5421,27.6827,31.5187,30.8324,32.1766,30.7913,33.8680,32.3128,30.9015,31.4479,30.9294,28.0440,26.7527,26.8543,33.5314,29.1876,32.1947,28.1199,31.1684,31.7933,30.5403,31.3985,26.3707,26.8982,28.4611,27.4848,28.7918,29.8893,26.5034,27.5874,26.9362,28.5947,32.7572,31.7260,28.0666,28.2580,28.7982,29.6008,33.3132,27.7764
G4_M_02_T1,23.0464,22.1062,32.5168,31.9207,30.5832,30.5752,26.1959,25.3542,26.0840,30.5927,30.9607,29.2993,28.1969,31.1425,29.8850,30.4825,27.6633,26.6001,25.4266,27.3773,21.7118,23.9401,29.5095,29.5711,24.6973,28.4139,29.7799,31.6152,30.7210,31.4674,28.6565,29.1005,27.1849,27.1389,20.5594,24.1643,24.4325,25.2198,30.3146,28.9068,30.5624,27.9521,26.8980,26.1180,28.7040,28.8584,23.3337,23.3232,28.5566,27.8860,28.3535,28.3551,28.0102,28.8002,27.8531,26.4718,25.5500,24.1673,25.0502,25.4781,29.6484,27.9514,26.0399,27.9321,31.9323,29.8171,20.6260,22.1011,27.5966,27.4312,22.5606,18.1222,23.9106,24.6116,26.1689,26.9933,28.7863,27.9364,25.5614,31.2451,30.0067,30.5447,28.7548,28.5585,NaN,NaN,31.8013,30.4231,27.2725,27.0599,30.0906,29.5081,26.8166,26.5809,25.6650,25.1394,28.0135,29.0490,24.5928,22.1168,27.7684,27.8365,24.2025,28.6348,33.6149,30.8628,27.3380,29.0583,31.2744,30.6716,26.6568,23.5575,32.6571,34.7706,27.3980,26.9098,28.1071,32.4075,33.3829,31.0251,29.4941,32.0298,27.6455,29.6071,26.5760,26.1010,30.3779,32.3107,31.2942,32.9367,32.2162,31.3047,30.6837,29.5406,26.7392,29.5478,27.6234,28.5470,30.6885,27.6281,27.9381,23.6966,27.6230,36.2687,33.3292,32.0146,31.1450,27.9523,31.1642,29.0444,37.4068,27.2833
G4_M_03_T1,23.4181,21.4119,33.2203,33.1114,29.2394,25.9064,27.1765,30.2681,30.4180,31.0441,33.8125,32.2208,29.9711,29.3986,27.9624,26.7168,30.0707,29.6265,29.2588,29.1830,22.4468,28.0165,31.2079,30.8994,29.2226,29.9792,26.8893,30.3324,30.9208,32.3937,29.3697,28.2462,28.1351,28.8902,22.0291,27.1154,24.4274,28.4980,32.8027,31.8261,30.6384,29.2701,26.7881,28.9528,29.1844,29.7481,24.8297,23.7880,26.1223,27.4058,30.5463,30.1333,29.8097,29.5810,30.3647,29.4312,29.9810,27.9601,25.2890,24.9899,29.5260,30.6358,25.5699,28.0821,34.3771,26.7475,27.1526,27.0789,28.4114,27.7447,19.7165,23.8492,27.7670,26.0868,28.5040,28.1839,29.2295,28.2012,26.0227,23.6914,23.6653,32.2924,29.8282,28.6854,NaN,NaN,31.6976,29.8555,27.2973,27.1631,29.3085,29.1977,26.8680,25.5160,28.1256,28.1674,28.5806,26.8080,23.6079,25.3348,27.9884,29.5185,26.4309,25.3055,33.0022,32.2137,28.5736,29.1003,30.2327,30.5338,27.0254,28.6531,27.9981,27.3516,27.6339,24.3913,30.5766,29.4334,31.3282,32.3129,28.0323,26.5641,31.3987,31.1829,29.3420,27.9960,27.6657,28.7958,32.2824,24.9869,32.6077,30.0798,29.7095,30.1827,29.8074,29.8163,27.1660,26.7936,26.0421,28.8587,23.5157,25.5557,26.5781,28.3925,33.4971,31.5425,30.4357,29.7997,30.4681,28.6642,26.5614,36.0584
G4_M_04_T1,21.3574,21.3326,30.9929,29.7089,29.3204,30.5397,26.5172,28.9350,28.1067,27.9276,33.3226,29.5636,28.3957,30.1953,27.3984,27.3895,27.4661,27.3313,25.1246,25.7659,25.4304,20.9336,30.0557,29.8509,28.8915,29.0738,27.6722,29.9807,30.3948,30.2345,29.3039,27.6902,28.3341,27.7614,21.9653,20.0918,24.5339,24.6470,30.3165,28.1230,30.7333,27.7481,25.5141,25.0738,28.9712,27.5083,19.8846,21.7438,26.6377,26.6895,29.1404,30.4933,27.3667,29.6483,28.1564,29.0322,26.0911,25.5189,24.9170,24.2614,29.5404,28.2413,26.0480,25.9771,28.4104,24.9054,24.1363,28.5180,28.1224,26.3888,20.3862,25.0795,26.0549,24.7554,26.5397,24.7289,27.1324,26.0358,25.4379,31.1257,26.5191,26.1934,30.8949,27.2466,NaN,NaN,31.2218,29.7838,26.4503,26.6931,28.1961,29.5411,25.6568,26.6218,24.5834,26.9303,27.1117,30.3346,23.0519,24.3892,27.1189,25.1215,23.0189,27.5215,28.9992,29.7882,26.0442,29.3074,28.8224,28.3743,27.8695,25.3425,29.0377,24.0451,27.5841,27.9757,32.7838,27.7503,30.6830,27.3917,29.1012,27.7936,26.8687,26.7371,27.3550,23.3370,28.0983,34.8886,27.9315,26.4622,29.4631,29.3377,26.4919,29.4229,28.0056,24.4125,27.1854,25.3319,23.2487,28.9040,26.7733,25.9499,29.3379,31.9094,32.0636,30.4089,27.8167,30.3381,29.7079,27.3577,32.7113,24.9362
G4_M_05_T1,22.0762,20.9568,29.9264,31.7909,25.7009,28.5175,25.3189,29.2761,29.7380,28.7548,33.5479,32.7000,30.0278,28.4896,31.0942,27.5336,27.7306,29.6538,29.7439,27.1186,23.3138,24.2436,29.2320,28.7442,27.0709,31.0577,28.4504,30.1712,28.3829,31.0748,29.6245,29.0291,27.3632,27.2564,26.4487,25.2925,26.3024,28.1463,30.7183,29.4075,28.3717,28.8247,28.2846,25.7113,29.5628,27.2944,22.6887,22.8895,28.5307,29.4328,29.9225,29.3209,28.0531,28.5154,27.1451,27.3959,24.2718,26.7034,24.2636,25.9963,29.0915,29.6497,26.4315,29.2084,21.1700,27.6934,27.4892,21.4258,27.5718,28.6360,27.5564,24.4511,27.6026,29.5432,25.9225,26.3107,26.9656,28.0175,26.1555,31.7541,27.2927,33.5452,32.1883,29.8475,NaN,NaN,28.5065,30.8642,27.5580,24.4845,29.3255,27.7629,26.5237,25.8046,26.3509,27.5893,31.4704,27.8382,24.8411,23.3979,28.6376,31.3076,31.1270,26.6275,31.0364,29.6946,29.5810,31.2547,32.7069,30.2248,28.4989,26.1263,30.7113,29.2185,29.8418,27.4117,31.2934,31.4665,25.7127,29.9541,30.1771,30.1664,25.1281,26.2064,28.9268,28.1730,30.3237,32.9202,29.5021,26.7686,31.6264,31.1572,33.5137,29.8362,29.3535,26.8674,25.6474,26.0584,29.7255,29.6250,26.8302,29.5303,29.6664,33.9560,32.8622,31.6790,29.4393,29.3279,28.6544,29.3946,32.5879,33.2879
