names,lunknown,runknown,lbankssts,rbankssts,lcaudalanteriorcingulate,rcaudalanteriorcingulate,lcaudalmiddlefrontal,rcaudalmiddlefrontal,lcorpuscallosum,rcorpuscallosum,lcuneus,rcuneus,lentorhinal,rentorhinal,lfusiform,rfusiform,linferiorparietal,rinferiorparietal,linferiortemporal,rinferiortemporal,listhmuscingulate,risthmuscingulate,llateraloccipital,rlateraloccipital,llateralorbitofrontal,rlateralorbitofrontal,llingual,rlingual,lmedialorbitofrontal,rmedialorbitofrontal,lmiddletemporal,rmiddletemporal,lparahippocampal,rparahippocampal,lparacentral,rparacentral,lparsopercularis,rparsopercularis,lparsorbitalis,rparsorbitalis,lparstriangularis,rparstriangularis,lpericalcarine,rpericalcarine,lpostcentral,rpostcentral,lposteriorcingulate,rposteriorcingulate,lprecentral,rprecentral,lprecuneus,rprecuneus,lrostralanteriorcingulate,rrostralanteriorcingulate,lrostralmiddlefrontal,rrostralmiddlefrontal,lsuperiorfrontal,rsuperiorfrontal,lsuperiorparietal,rsuperiorparietal,lsuperiortemporal,rsuperiortemporal,lsupramarginal,rsupramarginal,lfrontalpole,rfrontalpole,ltemporalpole,rtemporalpole,ltransversetemporal,rtransversetemporal,linsula,rinsula
G4_M_05_T1,2.3709,NaN,2.4949,2.5129,1.9925,2.6120,2.4664,2.5858,NaN,NaN,1.6084,1.5978,3.3344,4.1225,2.6085,2.5466,2.3899,2.4060,2.6758,2.8188,2.2423,2.4138,2.1236,1.9946,2.4682,2.5441,1.8263,1.6468,2.2885,2.3220,2.8828,2.8983,2.3677,2.5567,1.9762,1.8211,2.5616,2.4924,2.6350,2.5551,2.4395,2.4364,1.2490,1.2458,1.7534,1.7150,2.2068,2.3032,2.1551,2.0753,2.2426,2.2713,2.6460,2.6766,2.2763,2.3830,2.6222,2.6090,2.1217,2.1357,2.8227,2.8285,2.3290,2.3688,2.3506,2.2943,3.0871,4.1652,1.9595,2.2527,2.8736,2.9693
G4_M_06_T1,1.8657,NaN,2.6700,2.6224,2.4310,2.1535,2.4760,2.4911,NaN,NaN,2.0664,2.0307,3.7628,3.6112,2.6709,2.5363,2.4554,2.5732,2.7373,2.9329,2.5579,2.4177,2.1863,2.1976,2.8458,2.5747,2.1075,1.9027,2.4338,2.4514,2.8915,2.8803,2.2638,2.5255,2.1921,2.2116,2.5415,2.6696,2.6976,2.6934,2.4720,2.4382,1.7173,1.5014,2.1123,2.1518,2.4787,2.4163,2.2622,2.2107,2.3286,2.4234,2.7132,2.7501,2.3921,2.3861,2.5838,2.5539,2.2093,2.2895,2.8585,2.9441,2.4886,2.4531,2.4339,2.5770,3.9759,3.3786,2.3185,2.5957,3.1351,3.1249
G4_M_07_T1,1.9796,NaN,2.4104,2.3459,2.4448,2.1343,2.3053,2.2966,NaN,NaN,1.8361,1.9117,3.3423,4.4035,2.4743,2.4324,2.3720,2.3465,2.7045,2.5962,2.4017,2.1254,2.1400,2.1090,2.5093,2.4043,1.8869,1.8078,2.1590,2.2711,2.6975,2.7817,2.4225,2.4077,2.2193,2.1211,2.4259,2.4014,2.4054,2.3982,2.2442,2.3362,1.6183,1.5019,1.7272,1.8096,2.1070,2.2153,2.0474,2.0087,2.2568,2.3058,2.2883,2.5648,2.2064,2.2199,2.4919,2.4882,2.0674,2.0134,2.5865,2.6315,2.2976,2.2493,2.3071,2.2376,3.2868,4.0133,1.7996,1.9380,2.7923,2.8330
G4_M_08_T1,2.3775,NaN,2.4987,2.6134,2.4338,2.2638,2.5894,2.4747,NaN,NaN,2.0531,2.0595,3.6650,3.3969,2.5536,2.4009,2.3240,2.4066,2.8185,2.7156,2.0562,2.2790,2.1204,2.1572,2.7369,2.7769,1.8860,1.9060,2.4029,2.4374,2.5759,2.8218,2.3185,2.2950,2.4567,2.4209,2.5268,2.6525,2.6608,2.4640,2.3953,2.5386,1.8723,1.8380,2.0940,2.0310,2.5437,2.3122,2.4891,2.3808,2.4769,2.3707,2.3598,2.6627,2.3991,2.3226,2.7153,2.6896,2.2002,2.2019,2.6629,2.7460,2.3983,2.4443,2.5315,2.6774,3.6298,3.7307,2.3382,2.3478,2.9111,3.2252
G4_M_10_T1,1.2472,NaN,2.5832,2.5574,2.1470,2.3890,2.6671,2.6050,NaN,NaN,1.9990,2.0691,3.7618,3.7790,2.6230,2.7131,2.6373,2.5621,2.9019,2.8815,2.4714,2.1979,2.3019,2.3337,2.8840,2.6918,2.0964,2.0550,2.3172,2.4785,2.8666,2.9576,2.3655,2.2841,2.4463,2.3520,2.6907,2.5537,2.6215,2.6690,2.5373,2.5176,1.7485,1.8340,2.1455,2.1048,2.3065,2.3176,2.3567,2.2657,2.5867,2.4939,2.4400,2.7190,2.4271,2.4025,2.6881,2.6553,2.3143,2.2803,2.7288,2.8698,2.5578,2.5433,2.5179,2.5926,3.6337,3.8821,2.3248,2.2322,3.1259,3.1423
G4_M_11_T1,1.9694,NaN,2.4437,2.4552,2.0682,1.9921,2.4174,2.4072,NaN,NaN,1.8618,1.7762,3.1090,2.9175,2.4897,2.3591,2.4844,2.3293,2.5609,2.5363,2.1084,2.3182,2.1224,2.1105,2.5732,2.5673,1.9162,1.7793,2.2221,2.3857,2.5852,2.6569,2.1270,2.4509,2.1759,2.2510,2.5402,2.5407,2.4904,2.4031,2.3604,2.4232,1.6178,1.3818,2.0769,2.0115,2.2881,2.3460,2.3492,2.2959,2.2541,2.2350,2.3383,2.4969,2.3203,2.3419,2.5228,2.5362,2.2200,2.1838,2.5862,2.5732,2.4512,2.3963,2.2725,2.3033,3.9033,3.1957,2.1169,1.9292,3.0810,3.0092
G4_M_12_T1,1.7958,NaN,2.3609,2.4920,2.7002,2.3751,2.4075,2.4768,NaN,NaN,1.9328,1.8053,3.4614,3.4249,2.4593,2.4694,2.2521,2.2687,2.6200,2.6709,2.3332,2.1587,2.0526,2.0911,2.5042,2.4912,1.8750,1.8395,2.1679,2.4332,2.6915,2.7416,2.3034,2.4688,2.1180,2.0985,2.5025,2.5324,2.5660,2.6612,2.4584,2.4322,1.4085,1.2365,1.8308,1.8397,2.2846,2.1988,2.2816,2.1479,2.2701,2.2841,2.4633,2.5195,2.3656,2.3587,2.6645,2.7028,2.1463,2.1568,2.6758,2.7475,2.3072,2.2608,2.4178,2.5272,3.4597,3.7096,2.1076,2.2871,3.1337,3.1600
G4_M_13_T1,2.0318,NaN,2.4450,2.4903,2.3218,2.2637,2.4231,2.5120,NaN,NaN,1.8917,1.8539,3.6523,3.7534,2.6269,2.5439,2.4548,2.4626,2.6782,2.7035,2.2249,2.2829,2.1669,2.2577,2.4994,2.5841,1.8913,1.8997,2.2416,2.2713,2.8499,2.7021,1.8010,2.0179,2.2170,2.2229,2.3758,2.6124,2.5152,2.5146,2.3838,2.2745,1.5160,1.6474,2.0422,1.9880,2.2959,2.1106,2.0852,2.0237,2.4554,2.4145,2.4793,2.6097,2.3075,2.3286,2.6684,2.6920,2.2910,2.2351,2.8054,2.8172,2.4243,2.4800,2.5856,2.4578,3.6585,4.0351,2.2131,2.3152,3.0849,3.1117
G4_M_14_T1,2.0265,NaN,2.5954,2.6121,2.6599,2.5617,2.5084,2.5522,NaN,NaN,1.6502,1.7944,3.6065,3.7535,2.4586,2.3973,2.4808,2.4386,2.6850,2.6932,2.3578,2.2183,2.2008,2.1851,2.7019,2.6109,1.8257,1.7862,2.2203,2.3966,2.8073,2.8206,2.0335,2.2540,2.1170,2.2614,2.5760,2.4471,2.7371,2.8500,2.5061,2.5975,1.4356,1.4846,1.9650,1.9429,2.4004,2.3865,2.1004,2.1101,2.3906,2.4230,2.5115,2.7141,2.4190,2.4039,2.7042,2.6918,2.3105,2.3146,2.4643,2.7836,2.4464,2.5280,2.3629,2.6576,3.3292,2.9460,1.9422,2.0201,2.8860,3.0548
G4_M_15_T1,1.8428,NaN,2.5249,2.6563,2.4219,2.2675,2.5003,2.5576,NaN,NaN,1.7217,1.8242,3.2420,3.8585,2.6943,2.5574,2.3790,2.4734,2.6614,2.7583,2.4157,2.2197,2.1664,2.1148,2.6011,2.5640,1.9534,1.9902,2.2915,2.2553,2.7067,2.7919,2.0836,2.3697,2.3347,2.3043,2.5410,2.5963,2.5948,2.6087,2.5335,2.4365,1.1629,1.4836,2.0978,2.1247,2.4780,2.2663,2.3329,2.2779,2.2335,2.3335,2.4349,2.5407,2.3988,2.4327,2.6135,2.6509,2.1843,2.1954,2.6731,2.7808,2.4571,2.5184,2.6928,2.4874,4.2695,4.0504,2.1837,2.2466,3.2943,3.3722
G4_M_16_T1,2.1295,NaN,2.5502,2.5793,2.5684,1.9900,2.5021,2.4974,NaN,NaN,1.6915,1.6473,4.3633,3.8901,2.5571,2.6109,2.3765,2.3814,2.7373,2.9090,2.3697,2.4142,2.0558,2.0827,2.6240,2.7293,1.9645,1.8720,2.2398,2.4587,2.7888,2.8788,2.2216,2.2069,2.0237,2.1277,2.6145,2.5563,2.6019,2.5599,2.4591,2.4896,1.3126,1.3190,1.8710,1.7621,2.2098,2.1796,2.3164,2.1255,2.2996,2.3319,2.5101,2.5761,2.3587,2.3112,2.5761,2.6506,2.0809,2.1260,2.8264,2.8914,2.4291,2.3944,2.9201,2.3889,4.2993,4.0105,2.0421,2.2116,3.2102,3.2722
G4_M_17_T1,1.5929,NaN,2.1709,2.1614,2.3266,2.0941,2.3290,2.2051,NaN,NaN,1.8807,1.8951,3.5094,3.9682,2.2649,2.2607,2.1797,2.2122,2.4700,2.5765,2.1934,2.1357,1.9807,1.9547,2.4386,2.5494,1.8035,1.8267,2.2021,2.3268,2.4992,2.6261,1.9563,2.3451,1.9299,2.0003,2.1863,2.3157,2.0950,2.3741,2.1125,2.2224,1.5252,1.3798,1.7515,1.7114,2.1635,2.1892,2.0176,1.8697,2.2107,2.1363,2.4871,2.2104,2.1192,2.1483,2.5127,2.4819,1.9347,1.9887,2.3259,2.4408,2.1619,2.2379,2.1253,2.0994,3.3932,3.3480,1.7333,1.9185,2.6673,2.5968
G4_M_18_T1,1.4923,NaN,2.5452,2.8988,2.4940,2.2489,2.6391,2.6988,NaN,NaN,1.9801,2.0480,3.3177,4.0905,2.8566,2.6672,2.4551,2.6091,2.8204,2.9131,2.4217,2.4022,2.1228,2.1300,2.7910,2.6918,2.1303,1.9528,2.4628,2.3957,2.9267,2.9764,2.3955,2.5903,2.5041,2.4380,2.7142,2.7676,2.6614,2.6475,2.4831,2.6529,1.4196,1.2598,2.2022,2.1858,2.5144,2.3824,2.4531,2.3739,2.5202,2.5007,2.6931,2.3556,2.5074,2.5057,2.8194,2.7448,2.2840,2.2855,2.8584,2.9389,2.5965,2.6749,2.6222,2.7750,4.1007,4.1910,2.3729,2.4110,3.2876,3.3997
G4_M_19_T1,1.5550,NaN,2.5262,2.6124,2.5628,2.4684,2.3768,2.4430,NaN,NaN,2.1079,1.9284,3.8946,4.0273,2.5883,2.7449,2.4594,2.4683,2.7146,2.7540,2.3700,2.6207,2.1670,2.1482,2.6336,2.7930,2.0061,2.0105,2.4560,2.5466,2.7638,2.8622,2.5007,2.8684,2.3422,2.1966,2.5225,2.4556,2.5825,2.6616,2.4931,2.4130,1.6638,1.5154,2.0405,1.9294,2.4685,2.4781,2.2556,2.1675,2.4008,2.3856,2.7765,2.7349,2.3477,2.3197,2.6188,2.6342,2.2040,2.2197,2.7061,2.7805,2.4592,2.4227,2.7710,2.6286,3.8933,4.1793,2.2179,2.2275,3.1765,3.1947
G4_M_20_T1,2.8826,NaN,2.4484,2.4325,2.3379,1.8930,2.4736,2.6877,NaN,NaN,1.8353,1.7291,2.9463,3.4116,2.5266,2.2154,2.4224,2.3667,2.7293,2.5932,2.2420,2.1290,2.1302,2.0528,2.4968,2.3830,1.7069,1.6898,2.1825,2.2150,2.7833,2.8376,2.2888,2.2764,1.8985,1.8944,2.4857,2.5323,2.6232,2.5171,2.4055,2.4321,1.4324,1.3947,1.8138,1.9086,2.2764,2.2059,1.8949,1.8329,2.2941,2.3205,2.4334,2.4100,2.3740,2.4093,2.6993,2.7453,2.1976,2.2647,2.6668,2.7077,2.3551,2.3435,2.3927,2.6200,3.6701,3.4439,2.0682,2.0749,2.7693,2.9926
G5_F_01_T1,1.7085,NaN,2.4495,2.5134,2.3998,2.2858,2.3470,2.2828,NaN,NaN,1.8777,1.9546,3.6197,3.7461,2.5507,2.6206,2.3192,2.3039,2.8008,2.7174,2.1463,2.0978,2.2010,2.2487,2.4027,2.5383,1.9865,1.8725,2.2641,2.3534,2.7671,2.6898,2.2347,2.6464,2.0923,2.1328,2.3613,2.5352,2.6359,2.6285,2.4434,2.2997,1.4175,1.4000,1.9709,1.8906,2.2389,2.2377,1.8345,1.7949,2.2156,2.2150,2.7384,2.4433,2.2430,2.2004,2.5235,2.5016,2.2045,2.0887,2.6200,2.5643,2.3808,2.3481,2.4018,2.3886,3.7663,3.9615,1.9414,1.7841,2.8907,2.8685
G5_F_02_T1,1.3284,NaN,2.2903,2.5655,2.1781,2.2772,2.4914,2.4092,NaN,NaN,1.6615,1.9254,3.0325,3.6766,2.5280,2.5357,2.3114,2.3833,2.7125,2.6941,2.0415,2.2531,2.0930,2.0319,2.7295,2.6664,1.7772,1.8698,2.2331,2.4620,2.7243,2.7613,2.2883,2.5619,1.9048,1.9522,2.4399,2.4503,2.5524,2.5356,2.3351,2.2797,1.2618,1.2271,1.9055,1.8931,2.3460,2.3011,2.2384,2.1675,2.3802,2.4379,2.4621,2.7712,2.2968,2.3324,2.6497,2.6802,2.1303,2.1316,2.6906,2.7469,2.4252,2.4088,2.5673,2.4860,3.5987,3.7994,2.1313,2.3127,2.9689,3.0716
G5_F_04_T1,2.1482,NaN,2.3127,2.4050,2.0561,2.4243,2.4168,2.3061,NaN,NaN,1.9048,1.8587,3.3748,3.6099,2.3603,2.3825,2.2409,2.2911,2.4901,2.5450,2.2478,2.1630,2.0502,2.0853,2.4937,2.3691,1.9465,1.8228,2.3948,2.2765,2.5342,2.6005,2.1593,2.5181,2.0647,2.1170,2.2543,2.3080,2.4680,2.3598,2.2204,2.2282,1.4573,1.3240,1.8047,1.7585,2.2585,2.2195,2.1292,2.0570,2.2798,2.2089,2.3405,2.6435,2.2463,2.1876,2.3805,2.3742,2.0319,2.0571,2.4954,2.5598,2.3224,2.3102,2.4418,2.3433,3.0559,2.6042,1.7617,1.7195,2.7568,2.7277
G5_F_05_T1,2.1386,NaN,2.6053,2.5881,2.3313,2.4988,2.4983,2.4236,NaN,NaN,2.0951,1.9730,3.3768,4.0665,2.7589,2.6225,2.5173,2.5191,2.7615,2.8246,2.1618,2.3546,2.1877,2.2642,2.7072,2.6492,2.1836,2.1230,2.3192,2.3931,2.7927,2.8221,2.5185,2.5745,2.4612,2.4646,2.6734,2.6265,2.6924,2.9785,2.4524,2.5726,1.8259,1.6016,2.1509,2.1764,2.4241,2.3554,2.3565,2.2742,2.3663,2.4701,2.8705,2.6452,2.4445,2.5001,2.7337,2.6715,2.2604,2.2837,2.7975,2.9194,2.5422,2.5360,2.6735,2.5180,3.6904,3.5836,2.4645,2.3338,3.3972,3.3936
G5_F_06_T1,1.7019,NaN,2.4420,2.6028,2.5627,1.8900,2.4445,2.3432,NaN,NaN,1.7767,1.7866,3.3359,3.1793,2.3531,2.5189,2.3697,2.4070,2.5750,2.5103,2.0500,2.1670,2.0505,1.9661,2.4778,2.4926,1.8735,1.8217,2.0728,2.4068,2.6733,2.7060,2.1389,2.2918,2.0367,2.0518,2.4219,2.3813,2.4782,2.5391,2.3231,2.3893,1.5243,1.6422,1.8592,1.8282,2.2801,2.2315,2.0924,2.1111,2.3825,2.2474,2.4316,2.4746,2.2023,2.2268,2.4560,2.4398,2.1133,2.1127,2.4826,2.5496,2.3655,2.3333,2.3624,2.3786,3.7845,3.9985,1.9974,1.9575,3.0838,2.9049
G5_F_07_T1,2.5130,NaN,2.5835,2.6273,2.2367,2.3702,2.5015,2.4961,NaN,NaN,1.9101,1.8314,4.1106,3.4909,2.5831,2.6256,2.5864,2.5659,2.8565,2.6646,2.3977,2.3080,2.1117,2.0716,2.7452,2.7071,2.0004,1.9548,2.2491,2.3253,2.9666,2.8432,2.6507,2.8762,2.3852,2.4167,2.5292,2.5204,2.4025,2.5921,2.5251,2.4103,1.4923,1.5427,2.0132,2.0273,2.3120,2.2578,2.2551,2.2566,2.4277,2.4602,2.7622,2.8833,2.3710,2.3396,2.5893,2.5607,2.3119,2.2904,2.7129,2.9150,2.5373,2.4869,2.6402,2.4043,4.0302,4.0037,2.0241,2.2647,3.2375,3.4278
G5_F_08_T1,1.6360,NaN,2.3620,2.4792,2.2517,2.2789,2.6251,2.4790,NaN,NaN,1.9527,2.0483,3.7462,3.4033,2.5337,2.5354,2.4974,2.4853,2.6776,2.5818,2.1990,2.2201,2.1415,2.1394,2.4993,2.4804,2.0931,2.0274,2.1116,2.3875,2.8310,2.8589,2.2923,2.2500,2.4883,2.4842,2.4132,2.3793,2.4473,2.4424,2.4149,2.4085,1.5554,1.5596,2.1206,2.0105,2.2204,2.1185,2.4438,2.4330,2.3828,2.3623,2.3593,2.5020,2.4145,2.3697,2.6494,2.7130,2.3016,2.2873,2.6205,2.6748,2.4691,2.4684,2.4225,2.3017,3.5123,3.8042,2.1014,2.3245,2.7458,2.8679
G5_F_09_T1,2.3281,NaN,2.6361,2.6618,2.6149,2.3042,2.5735,2.5892,NaN,NaN,2.0561,2.0262,3.8232,3.9930,2.5884,2.5564,2.5416,2.5689,2.6756,2.5476,2.2906,2.3926,2.2768,2.2101,2.6416,2.7156,2.3301,2.1436,2.2900,2.3831,2.8857,2.9639,2.2035,2.1112,2.4760,2.4094,2.6900,2.7423,2.9212,2.6929,2.5100,2.5897,1.8726,1.6088,2.2341,2.1505,2.2939,2.3779,2.4998,2.4620,2.5164,2.3814,2.5134,2.6451,2.6046,2.5559,2.8217,2.8224,2.3967,2.3559,2.9242,2.8502,2.5310,2.5717,2.7418,2.8903,3.8273,4.0455,2.4352,2.3617,3.0550,3.2973
G5_F_10_T1,1.8656,NaN,2.4697,2.3441,2.1590,2.2760,2.2957,2.3618,NaN,NaN,1.7108,1.7042,3.3220,3.2774,2.3798,2.3781,2.2088,2.1866,2.4694,2.5238,1.9936,1.8647,2.0138,1.9486,2.4874,2.3682,1.9265,1.8284,2.0977,2.0938,2.5992,2.6262,2.2556,2.5730,1.9900,2.0448,2.2836,2.3845,2.4648,2.4515,2.2203,2.3779,1.4554,1.3923,1.9337,1.8044,2.0484,1.8753,1.9707,1.9242,2.1930,2.2056,2.3336,2.4072,2.2781,2.2281,2.5240,2.5313,1.9856,2.0420,2.6020,2.6488,2.2768,2.2678,2.3240,2.5567,3.5471,3.7479,1.8425,1.6595,2.8080,2.6844
G5_F_11_T1,1.9997,NaN,2.4818,2.5800,2.5929,2.1257,2.4041,2.3877,NaN,NaN,1.9357,1.9400,3.0962,3.8204,2.5258,2.4831,2.4139,2.4475,2.7226,2.6628,2.1741,2.3494,2.1418,2.1732,2.6087,2.6040,2.0288,2.0116,2.1281,2.3279,2.7500,2.7686,2.3029,2.5974,2.3428,2.3154,2.5282,2.4129,2.6822,2.5158,2.4572,2.4880,1.6150,1.4716,1.9201,1.9195,2.2826,2.2593,2.3507,2.2688,2.3613,2.3710,2.3127,2.5851,2.4086,2.3295,2.5979,2.6164,2.2349,2.2343,2.6486,2.7287,2.4968,2.4742,2.4967,2.5522,3.6178,3.8630,1.9196,2.0977,3.1496,3.2129
G5_F_12_T1,1.5990,NaN,2.4288,2.6116,2.2769,2.0065,2.4370,2.4268,NaN,NaN,1.9468,1.9218,3.3617,3.2830,2.6793,2.5523,2.4504,2.4135,2.5901,2.7224,2.2694,2.1282,2.2595,2.2838,2.5737,2.5767,2.0679,1.8880,2.2430,2.2952,2.6080,2.7573,2.1953,2.5964,2.2088,2.1600,2.5304,2.4694,2.5291,2.4348,2.3126,2.3872,1.5750,1.4263,2.0965,2.0206,2.4118,2.2347,2.1722,2.1471,2.3775,2.3413,2.5275,2.4022,2.3310,2.3484,2.5949,2.5967,2.2298,2.2265,2.6307,2.7824,2.3705,2.4420,2.6749,2.5985,3.7642,3.7292,2.3261,2.2035,2.9113,3.0340
G5_F_13_T1,2.3808,NaN,2.5624,2.5690,2.7227,2.3818,2.5367,2.5444,NaN,NaN,2.1217,2.0738,3.3316,3.4081,2.6965,2.6239,2.5215,2.4878,2.7449,2.7160,2.4655,2.3390,2.2885,2.2582,2.6220,2.6178,2.1718,2.1884,2.2937,2.3699,2.7244,2.7959,2.6628,2.5023,2.3286,2.2989,2.6781,2.6926,2.7189,2.5799,2.6223,2.5427,1.7940,1.9413,2.0882,2.0841,2.3956,2.3310,2.4080,2.2714,2.4639,2.4635,2.7064,2.6086,2.4823,2.3940,2.6897,2.6889,2.3209,2.3052,2.6963,2.7882,2.5168,2.4710,2.6910,2.5450,3.8529,3.7530,2.3609,2.3650,3.5140,3.4626
